unit_id,asof,shape,cells,arm,score,raw_score,marginal_ratio,joint_ratio,tail_ratio
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,baseline,1.0952942014179907,1.0952942014179907,1.0237717193398042,0.0,1.2741004066134565
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,bmin1,1.0952942014179907,1.0952942014179907,1.0237717193398042,0.0,1.2741004066134565
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,bmin2,1.0952942014179907,1.0952942014179907,1.0237717193398042,0.0,1.2741004066134565
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,bmin3,1.0952942014179907,1.0952942014179907,1.0237717193398042,0.0,1.2741004066134565
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,bmin4,1.0952942014179907,1.0952942014179907,1.0237717193398042,0.0,1.2741004066134565
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,bmin6,1.0952942014179907,1.0952942014179907,1.0237717193398042,0.0,1.2741004066134565
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,rds00,1.0387150619583954,1.0387150619583954,0.9419352852325,0.0,1.2806645037731335
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,rds25,1.0522929194607937,1.0522929194607937,0.9616322851309427,0.0,1.2789445052854216
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,rds50,1.0644278749463658,1.0644278749463658,0.9818803495579422,0.0,1.2707966884174247
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,df30,1.0821551877746654,1.0821551877746654,1.0087138449729165,0.0,1.2657585447790376
pu-factors_lr-2001-04-10-a1h21,2001-04-10,a1h21,1,bmin2_rds25,1.0522929194607937,1.0522929194607937,0.9616322851309427,0.0,1.2789445052854216
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,baseline,0.9832534511036991,0.9832534511036991,1.067020919528923,0.7400699726590263,1.1386099977076487
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,bmin1,0.9832534511036991,0.9832534511036991,1.067020919528923,0.7400699726590263,1.1386099977076487
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,bmin2,0.9832534511036991,0.9832534511036991,1.067020919528923,0.7400699726590263,1.1386099977076487
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,bmin3,0.9832534511036991,0.9832534511036991,1.067020919528923,0.7400699726590263,1.1386099977076487
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,bmin4,0.9832534511036991,0.9832534511036991,1.067020919528923,0.7400699726590263,1.1386099977076487
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,bmin6,0.9832534511036991,0.9832534511036991,1.067020919528923,0.7400699726590263,1.1386099977076487
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,rds00,1.0007216444195624,1.0007216444195624,1.0482173311817737,0.8059137084534757,1.1741943314631642
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,rds25,0.9973411482574057,0.9973411482574057,1.0497330635522106,0.7998492998141417,1.1625991326852898
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,rds50,0.9923634466614156,0.9923634466614156,1.0529130949815444,0.7867651041382343,1.1493868396458655
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,df30,0.9865299591879844,0.9865299591879844,1.0705518892275987,0.7421922338970647,1.142981722025328
pu-factors_lr-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,bmin2_rds25,0.9973411482574057,0.9973411482574057,1.0497330635522106,0.7998492998141417,1.1625991326852898
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,baseline,1.0980798244704155,1.0980798244704155,1.103043469528043,0.0,1.0856707118263462
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,bmin1,1.0980798244704155,1.0980798244704155,1.103043469528043,0.0,1.0856707118263462
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,bmin2,1.0980798244704155,1.0980798244704155,1.103043469528043,0.0,1.0856707118263462
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,bmin3,1.0980798244704155,1.0980798244704155,1.103043469528043,0.0,1.0856707118263462
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,bmin4,1.0980798244704155,1.0980798244704155,1.103043469528043,0.0,1.0856707118263462
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,bmin6,1.0980798244704155,1.0980798244704155,1.103043469528043,0.0,1.0856707118263462
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,rds00,1.18277132164864,1.18277132164864,1.2132863764542234,0.0,1.1064836846346813
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,rds25,1.1509185752663798,1.1509185752663798,1.1706976170470687,0.0,1.1014709708146575
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,rds50,1.1265631752567595,1.1265631752567595,1.1360376436799744,0.0,1.1028770041987221
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,df30,1.1084833872514903,1.1084833872514903,1.1165434032422104,0.0,1.0883333472746899
pu-factors_lr-2001-04-10-a1h63,2001-04-10,a1h63,1,bmin2_rds25,1.1509185752663798,1.1509185752663798,1.1706976170470687,0.0,1.1014709708146575
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,baseline,1.0552140660279865,1.0552140660279865,1.0510110901411576,1.0686523312315488,1.0455641079397155
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,bmin1,1.0552140660279865,1.0552140660279865,1.0510110901411576,1.0686523312315488,1.0455641079397155
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,bmin2,1.0552140660279865,1.0552140660279865,1.0510110901411576,1.0686523312315488,1.0455641079397155
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,bmin3,1.0552140660279865,1.0552140660279865,1.0510110901411576,1.0686523312315488,1.0455641079397155
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,bmin4,1.0552140660279865,1.0552140660279865,1.0510110901411576,1.0686523312315488,1.0455641079397155
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,bmin6,1.0552140660279865,1.0552140660279865,1.0510110901411576,1.0686523312315488,1.0455641079397155
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,rds00,1.024813312608438,1.024813312608438,0.9752516873354528,1.1059880989411135,1.0269551962918877
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,rds25,1.0324323023356237,1.0324323023356237,0.993956800029769,1.1003252670894488,1.0267816109695225
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,rds50,1.0382305736230157,1.0382305736230157,1.0129148953596607,1.0915787483982322,1.0214975071185777
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,df30,1.054820074079216,1.054820074079216,1.053498797801609,1.063515084386916,1.0450807493116825
pu-factors_lr-2001-04-10-a4h21,2001-04-10,a4h21,4,bmin2_rds25,1.0324323023356237,1.0324323023356237,0.993956800029769,1.1003252670894488,1.0267816109695225
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,baseline,0.9349299883272103,0.9349299883272103,0.9632137614256844,0.9526643911164348,0.837618951397188
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,bmin1,0.9349299883272103,0.9349299883272103,0.9632137614256844,0.9526643911164348,0.837618951397188
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,bmin2,0.9349299883272103,0.9349299883272103,0.9632137614256844,0.9526643911164348,0.837618951397188
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,bmin3,0.9349299883272103,0.9349299883272103,0.9632137614256844,0.9526643911164348,0.837618951397188
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,bmin4,0.9349299883272103,0.9349299883272103,0.9632137614256844,0.9526643911164348,0.837618951397188
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,bmin6,0.9349299883272103,0.9349299883272103,0.9632137614256844,0.9526643911164348,0.837618951397188
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,rds00,0.8662504135417498,0.8662504135417498,0.8621701727910815,0.863330278122663,0.8808312185470506
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,rds25,0.8695188582347264,0.8695188582347264,0.8749773162571113,0.8701575809432238,0.8549146291160181
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,rds50,0.8821187652259409,0.8821187652259409,0.8980674934657578,0.8868401843318399,0.8351648159675499
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,df30,0.929400874323383,0.929400874323383,0.9566655258894348,0.9462385181055268,0.8359827797350383
pu-factors_lr-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,bmin2_rds25,0.8695188582347264,0.8695188582347264,0.8749773162571113,0.8701575809432238,0.8549146291160181
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,baseline,1.1290088969284993,1.1290088969284993,1.1918086258595009,0.0,0.9720095746009955
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,bmin1,1.1290088969284993,1.1290088969284993,1.1918086258595009,0.0,0.9720095746009955
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,bmin2,1.1290088969284993,1.1290088969284993,1.1918086258595009,0.0,0.9720095746009955
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,bmin3,1.1290088969284993,1.1290088969284993,1.1918086258595009,0.0,0.9720095746009955
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,bmin4,1.1290088969284993,1.1290088969284993,1.1918086258595009,0.0,0.9720095746009955
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,bmin6,1.1290088969284993,1.1290088969284993,1.1918086258595009,0.0,0.9720095746009955
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,rds00,1.0180673357500694,1.0180673357500694,1.0366336025532439,0.0,0.9716516687421334
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,rds25,1.0365132519750748,1.0365132519750748,1.0631459075398746,0.0,0.9699316130630752
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,rds50,1.0591923624182207,1.0591923624182207,1.0994685112241014,0.0,0.9585019904035187
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,df30,1.1294982582812534,1.1294982582812534,1.1923716877123782,0.0,0.9723146847034408
pu-factors_lr-2001-05-10-a1h21,2001-05-10,a1h21,1,bmin2_rds25,1.0365132519750748,1.0365132519750748,1.0631459075398746,0.0,0.9699316130630752
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,baseline,1.104405119253145,1.104405119253145,1.1879785291253049,0.9609574130225298,1.1106431539186679
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,bmin1,1.104405119253145,1.104405119253145,1.1879785291253049,0.9609574130225298,1.1106431539186679
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,bmin2,1.104405119253145,1.104405119253145,1.1879785291253049,0.9609574130225298,1.1106431539186679
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,bmin3,1.104405119253145,1.104405119253145,1.1879785291253049,0.9609574130225298,1.1106431539186679
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,bmin4,1.104405119253145,1.104405119253145,1.1879785291253049,0.9609574130225298,1.1106431539186679
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,bmin6,1.104405119253145,1.104405119253145,1.1879785291253049,0.9609574130225298,1.1106431539186679
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,rds00,0.8003107369929235,0.8003107369929235,1.020930378055656,0.19059365468531259,1.1633372577975087
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,rds25,0.8116503016018066,0.8116503016018066,1.0297834459385136,0.23134536867679265,1.1367748401475601
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,rds50,0.8500602985207019,0.8500602985207019,1.053746253459486,0.33152425474602637,1.118649476835755
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,df30,1.1021224217320078,1.1021224217320078,1.1825036969082081,0.9629825559771603,1.1098790324237784
pu-factors_lr-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,bmin2_rds25,0.8116503016018066,0.8116503016018066,1.0297834459385136,0.23134536867679265,1.1367748401475601
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,baseline,1.002841171033558,1.002841171033558,0.9593428984409014,0.0,1.1115868525151997
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,bmin1,1.002841171033558,1.002841171033558,0.9593428984409014,0.0,1.1115868525151997
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,bmin2,1.002841171033558,1.002841171033558,0.9593428984409014,0.0,1.1115868525151997
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,bmin3,1.002841171033558,1.002841171033558,0.9593428984409014,0.0,1.1115868525151997
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,bmin4,1.002841171033558,1.002841171033558,0.9593428984409014,0.0,1.1115868525151997
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,bmin6,1.002841171033558,1.002841171033558,0.9593428984409014,0.0,1.1115868525151997
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,rds00,0.9583885166956267,0.9583885166956267,0.8453482256624946,0.0,1.240989244278457
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,rds25,0.9387914685433562,0.9387914685433562,0.8382321364243196,0.0,1.1901897988409476
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,rds50,0.9372990872940238,0.9372990872940238,0.8559328957576243,0.0,1.1407145661350222
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,df30,1.0094956440249552,1.0094956440249552,0.9660964233846171,0.0,1.1179936956258003
pu-factors_lr-2001-05-10-a1h63,2001-05-10,a1h63,1,bmin2_rds25,0.9387914685433562,0.9387914685433562,0.8382321364243196,0.0,1.1901897988409476
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,baseline,0.9941976357838116,0.9941976357838116,1.0309144821939282,0.9216205722227245,1.0112711151001508
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,bmin1,0.9941976357838116,0.9941976357838116,1.0309144821939282,0.9216205722227245,1.0112711151001508
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,bmin2,0.9941976357838116,0.9941976357838116,1.0309144821939282,0.9216205722227245,1.0112711151001508
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,bmin3,0.9941976357838116,0.9941976357838116,1.0309144821939282,0.9216205722227245,1.0112711151001508
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,bmin4,0.9941976357838116,0.9941976357838116,1.0309144821939282,0.9216205722227245,1.0112711151001508
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,bmin6,0.9941976357838116,0.9941976357838116,1.0309144821939282,0.9216205722227245,1.0112711151001508
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,rds00,0.9710064338417679,0.9710064338417679,0.996036717317508,0.8921576922820733,1.0267038374919593
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,rds25,0.9735518342832444,0.9735518342832444,1.0007674030100222,0.8976828382998855,1.0193164064413383
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,rds50,0.9783460623678943,0.9783460623678943,1.008280191701007,0.9045931378669572,1.0141401257865188
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,df30,0.9874785847323766,0.9874785847323766,1.0267326095877367,0.910460858158061,1.0048701124554498
pu-factors_lr-2001-05-10-a4h21,2001-05-10,a4h21,4,bmin2_rds25,0.9735518342832444,0.9735518342832444,1.0007674030100222,0.8976828382998855,1.0193164064413383
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,baseline,0.9908637780394083,0.9908637780394083,0.9782643814905582,1.0190317236572126,0.9801103509848273
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,bmin1,0.9908637780394083,0.9908637780394083,0.9782643814905582,1.0190317236572126,0.9801103509848273
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,bmin2,0.9908637780394083,0.9908637780394083,0.9782643814905582,1.0190317236572126,0.9801103509848273
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,bmin3,0.9908637780394083,0.9908637780394083,0.9782643814905582,1.0190317236572126,0.9801103509848273
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,bmin4,0.9908637780394083,0.9908637780394083,0.9782643814905582,1.0190317236572126,0.9801103509848273
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,bmin6,0.9908637780394083,0.9908637780394083,0.9782643814905582,1.0190317236572126,0.9801103509848273
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,rds00,0.9389072269559636,0.9389072269559636,0.9318965260829404,0.8806418976887381,1.0438319730393604
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,rds25,0.9364661953151125,0.9364661953151125,0.9326152375757515,0.8879451527461929,1.0188751535168947
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,rds50,0.9451256479000869,0.9451256479000869,0.9416703081197454,0.9158248434284405,0.9977152040584103
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,df30,0.9918797650170874,0.9918797650170874,0.9812977136702683,1.0172299642828846,0.9803095944854393
pu-factors_lr-2001-05-10-a4h63_126,2001-05-10,a4h63_126,8,bmin2_rds25,0.9364661953151125,0.9364661953151125,0.9326152375757515,0.8879451527461929,1.0188751535168947
pu-factors_lr-2001-06-11-a1h21,2001-06-11,a1h21,1,baseline,0.9245805676291854,0.9245805676291854,0.9785525489241514,0.0,0.7896506143917698
pu-factors_lr-2001-06-11-a1h21,2001-06-11,a1h21,1,bmin1,0.9245805676291854,0.9245805676291854,0.9785525489241514,0.0,0.7896506143917698
pu-factors_lr-2001-06-11-a1h21,2001-06-11,a1h21,1,bmin2,0.9245805676291854,0.9245805676291854,0.9785525489241514,0.0,0.7896506143917698
