unit_id,asof,shape,cells,arm,score,raw_score,marginal_ratio,joint_ratio,tail_ratio
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,baseline,0.7945632337831077,0.7945632337831077,0.8683777098631904,0.0,0.6100270435829007
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300,0.7602748236541641,0.7602748236541641,0.8456133864303681,0.0,0.5469284167136541
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w200,0.7926036789360732,0.7926036789360732,0.858375581478471,0.0,0.6281739225800785
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w450,0.7945632337831077,0.7945632337831077,0.8683777098631904,0.0,0.6100270435829007
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21,0.7043115764435729,0.7043115764435729,0.847169988820697,0.0,0.3471655455007623
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_toff,0.9544252295970824,0.9544252295970824,0.9651527011287196,0.0,0.9276065507679894
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_toff,0.8677781631616662,0.8677781631616662,1.004330092359712,0.0,0.5263983401665516
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b42_toff,0.8677781631616662,0.8677781631616662,1.004330092359712,0.0,0.5263983401665516
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,ewma60,0.8063097917312446,0.8063097917312446,0.8691637865312006,0.0,0.6491748047313541
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,ewma90,0.7997960048512722,0.7997960048512722,0.8687176207502625,0.0,0.6274919651037967
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,ewma30_w750,0.8156007678993872,0.8156007678993872,0.8698498085709016,0.0,0.6799781662206008
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_d500,0.6626260499668919,0.6626260499668919,0.7891150615408891,0.0,0.3464035210318989
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,baseline,0.9660229698536101,0.9660229698536101,0.9182369141951253,0.9576824997279492,1.097998814188314
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300,0.8692990214672343,0.8692990214672343,0.8600563356726612,0.775604139790314,1.0329480584690476
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w200,0.9326240830873275,0.9326240830873275,0.8969476750236731,0.891225187579723,1.0839134465078697
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w450,0.9660229698536101,0.9660229698536101,0.9182369141951253,0.9576824997279492,1.097998814188314
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21,0.8919775142410569,0.8919775142410569,0.8860461519831793,0.9735198199524219,0.7844924613187029
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_toff,1.0560590458643102,1.0560590458643102,1.0381885809898725,1.0798717754922165,1.0650161136085448
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21_toff,1.1039493111375973,1.1039493111375973,1.0807872945270949,1.3897683229379247,0.7331258349633624
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b42_toff,1.0465328542686934,1.0465328542686934,1.0669910272664307,1.2423528819486522,0.7016573802544114
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,ewma60,0.9428850265900759,0.9428850265900759,0.9130919457602599,0.8781118952870755,1.1145274256191167
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,ewma90,0.9555999186411592,0.9555999186411592,0.9159244293916282,0.9218772168806737,1.105372694405715
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,ewma30_w750,0.9252547018982362,0.9252547018982362,0.9091310121728876,0.8172753589942049,1.1275329405676549
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_d500,0.8946711527152648,0.8946711527152648,0.8532088393381,0.8736004571396345,1.0299329795216223
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,baseline,0.8137129183092521,0.8137129183092521,0.668730368800301,0.0,1.1761692920816296
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300,0.8227852346571756,0.8227852346571756,0.6628360118000362,0.0,1.2226582918000237
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w200,0.8740510151293488,0.8740510151293488,0.7146725227617521,0.0,1.2724972460483406
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w450,0.8137129183092521,0.8137129183092521,0.668730368800301,0.0,1.1761692920816296
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b21,0.8267878246177551,0.8267878246177551,0.6909108015902942,0.0,1.1664803821864074
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_toff,1.0038876837148603,1.0038876837148603,0.9603959300037203,0.0,1.1126170679927103
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b21_toff,1.018894077098755,1.018894077098755,0.9886584113185345,0.0,1.094483241549306
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b42_toff,0.9980770468037812,0.9980770468037812,0.9521987705771345,0.0,1.1127727373703973
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,ewma60,0.8002657294661901,0.8002657294661901,0.6612056186912907,0.0,1.1479160064034384
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,ewma90,0.8077072350141277,0.8077072350141277,0.6653642475575392,0.0,1.1635647036555987
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,ewma30_w750,0.7897152448624517,0.7897152448624517,0.6553273636845648,0.0,1.1256849478071687
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_d500,0.8591148781110822,0.8591148781110822,0.6983077551587736,0.0,1.2611326854918536
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,baseline,0.8724246783875612,0.8724246783875612,0.9177535739562807,0.784100161673789,0.8915892145364205
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300,0.9239408476094784,0.9239408476094784,0.9198796113865364,0.9351552609196163,0.9172723182016265
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w200,0.916287691995759,0.916287691995759,0.940769054583848,0.8879759919405464,0.8975518356083555
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w450,0.8724246783875612,0.8724246783875612,0.9177535739562807,0.784100161673789,0.8915892145364205
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b21,0.8728798283233409,0.8728798283233409,0.8788103362471469,0.887124967902624,0.8366858491449015
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_toff,0.9768257447188878,0.9768257447188878,0.9492962317671771,1.059734452110688,0.9212864660104643
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b21_toff,0.892734332889293,0.892734332889293,0.8981874846480097,0.9334628208434532,0.8180087215612614
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b42_toff,0.892734332889293,0.892734332889293,0.8981874846480097,0.9334628208434532,0.8180087215612614
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,ewma60,0.9010472198702971,0.9010472198702971,0.9407118611562272,0.818531095825941,0.9256598027220064
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,ewma90,0.8947732154860811,0.8947732154860811,0.9375459994467463,0.8077444455982689,0.9183844104161364
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,ewma30_w750,0.8887840194022886,0.8887840194022886,0.9131203656785793,0.8409486928365454,0.8996961435601762
pu-g10_fx_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_d500,0.8851011843358402,0.8851011843358402,0.900675979121184,0.8447738482895512,0.9066552014419145
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,baseline,1.0266279609015623,1.0266279609015623,1.0289085768458133,1.0657366519034943,0.9622633845380363
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300,0.9503725926043273,0.9503725926043273,0.9449218798014399,0.939060269392722,0.9809678594289535
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w200,0.9685061354782553,0.9685061354782553,0.9705746650683879,0.9690550696073269,0.9625114103093163
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w450,1.0266279609015623,1.0266279609015623,1.0289085768458133,1.0657366519034943,0.9622633845380363
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300_b21,0.9371852776192744,0.9371852776192744,0.9431162324054236,0.9190573123417478,0.9495498385701909
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300_toff,1.062072916590313,1.062072916590313,1.0727044415997953,1.1074315210617554,0.9674561973594442
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300_b21_toff,0.9947642729960355,0.9947642729960355,1.0161499191715266,1.0326286016924189,0.8845036645127321
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300_b42_toff,1.0508183875335915,1.0508183875335915,1.0759770718064516,1.1231074714628129,0.8794880509576088
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,ewma60,1.0393125890826451,1.0393125890826451,1.048368670617476,1.0546666929633974,0.9936412294244391
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,ewma90,1.0382923260153798,1.0382923260153798,1.0457347779446071,1.058664159555744,0.9891284458817649
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,ewma30_w750,1.0219756013367105,1.0219756013367105,1.0268089427739053,1.0553147297967627,0.9598835550536449
pu-g10_fx_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300_d500,0.9538635702118174,0.9538635702118174,0.9431066734917929,0.9469657923788527,0.9911024787613256
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,baseline,0.6257477019307324,0.6257477019307324,0.5701418056679689,0.0,0.7647624425876408
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w300,0.6658022452298229,0.6658022452298229,0.6220908048640229,0.0,0.7750808461443229
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w200,0.6820091217673986,0.6820091217673986,0.6375367614431184,0.0,0.7931900225780989
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w450,0.6257477019307324,0.6257477019307324,0.5701418056679689,0.0,0.7647624425876408
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w300_b21,0.48532730190453105,0.48532730190453105,0.39009253076153255,0.0,0.7234142297620271
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w300_toff,0.5152104408019291,0.5152104408019291,0.5045189117159943,0.0,0.5419392635167659
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w300_b21_toff,0.23885802023101488,0.23885802023101488,0.23531427523367973,0.0,0.24771738272435267
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w300_b42_toff,0.23885802023101488,0.23885802023101488,0.23531427523367973,0.0,0.24771738272435267
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,ewma60,0.6443220941551528,0.6443220941551528,0.5870358427043904,0.0,0.7875377227820588
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,ewma90,0.6408585024511767,0.6408585024511767,0.5838855890746063,0.0,0.7832907858926026
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,ewma30_w750,0.6285466768181107,0.6285466768181107,0.5726875678571196,0.0,0.7681944492205882
pu-factors_daily-2001-05-10-a1h21,2001-05-10,a1h21,1,w300_d500,0.6754818788176987,0.6754818788176987,0.6310751882808299,0.0,0.7864986051598708
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,baseline,0.5925676271746125,0.5925676271746125,0.631449075286694,0.44085144592522724,0.7229382787684869
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w300,0.5937491566759934,0.5937491566759934,0.6130797753215029,0.4649481943417638,0.7386240535635639
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w200,0.6119385025580489,0.6119385025580489,0.6394286299885149,0.47905328192907076,0.7425410149253512
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w450,0.5925676271746125,0.5925676271746125,0.631449075286694,0.44085144592522724,0.7229382787684869
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w300_b21,0.4101132568072766,0.4101132568072766,0.43138534593258954,0.17403466914103422,0.7110509154933576
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w300_toff,0.4202816595745242,0.4202816595745242,0.5094673045902931,0.21659312959491656,0.5028503420045132
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w300_b21_toff,0.2034368199474293,0.2034368199474293,0.2984975747148598,0.009162832604982527,0.25719591404252307
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w300_b42_toff,0.19022053514288714,0.19022053514288714,0.2852618576168609,0.007181182167607068,0.22717625842087283
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,ewma60,0.6144808893757401,0.6144808893757401,0.6489414922307944,0.47038847782652365,0.744467999561929
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,ewma90,0.6103824286935438,0.6103824286935438,0.645678877467064,0.46484108400266455,0.740453323796062
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,ewma30_w750,0.5958584428581187,0.5958584428581187,0.6340826535290924,0.44526865892932765,0.7261825920738713
pu-factors_daily-2001-05-10-a1h21_63,2001-05-10,a1h21_63,2,w300_d500,0.5805794623835717,0.5805794623835717,0.6432553531501928,0.3826349534460907,0.7208064988732406
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,baseline,0.6717236133945508,0.6717236133945508,0.6362322816223978,0.0,0.7604519428249332
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w300,0.7219915770265003,0.7219915770265003,0.6989171792042846,0.0,0.7796775715820391
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w200,0.7045478655124318,0.7045478655124318,0.6653352330079568,0.0,0.8025794467736191
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w450,0.6717236133945508,0.6717236133945508,0.6362322816223978,0.0,0.7604519428249332
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w300_b21,0.5603812255286009,0.5603812255286009,0.4857705520522144,0.0,0.7469079092195673
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w300_toff,0.5681638347397429,0.5681638347397429,0.5792173279146425,0.0,0.5405301018024935
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w300_b21_toff,0.33478429584417013,0.33478429584417013,0.36280595416165173,0.0,0.26473015005046596
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w300_b42_toff,0.295328792231429,0.295328792231429,0.3250141118986793,0.0,0.2211154930633032
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,ewma60,0.6904581110475876,0.6904581110475876,0.65340181440801,0.0,0.7830988526465315
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,ewma90,0.6869646642706906,0.6869646642706906,0.6502001887182494,0.0,0.7788758531517938
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,ewma30_w750,0.6745467145665806,0.6745467145665806,0.6388195582618869,0.0,0.7638646053283146
pu-factors_daily-2001-05-10-a1h63,2001-05-10,a1h63,1,w300_d500,0.6980119520783308,0.6980119520783308,0.6598157549686561,0.0,0.7935024448525173
pu-factors_daily-2001-05-10-a4h21,2001-05-10,a4h21,4,baseline,0.644356307464659,0.644356307464659,0.6502429591990806,0.552406794720755,0.7675639472444608
pu-factors_daily-2001-05-10-a4h21,2001-05-10,a4h21,4,w300,0.6597845825455476,0.6597845825455476,0.666581399334858,0.5750280241506164,0.7699273781646679
pu-factors_daily-2001-05-10-a4h21,2001-05-10,a4h21,4,w200,0.6599107420875596,0.6599107420875596,0.6864701353107245,0.5348368309696206,0.7811231257065556
pu-factors_daily-2001-05-10-a4h21,2001-05-10,a4h21,4,w450,0.644356307464659,0.644356307464659,0.6502429591990806,0.552406794720755,0.7675639472444608
pu-factors_daily-2001-05-10-a4h21,2001-05-10,a4h21,4,w300_b21,0.4297942409331872,0.4297942409331872,0.4113130212686758,0.2731449663125736,0.7109712020253862
pu-factors_daily-2001-05-10-a4h21,2001-05-10,a4h21,4,w300_toff,0.48614139964674413,0.48614139964674413,0.5389919255355858,0.3602932565639618,0.5427872995488134
