unit_id,asof,shape,cells,arm,score,raw_score,marginal_ratio,joint_ratio,tail_ratio
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,baseline,0.8683299591275603,0.8683299591275603,0.9197362313841,0.0,0.7398142784862106
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21,0.8510156891950742,0.8510156891950742,0.9103886450300523,0.0,0.7025832996076287
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b31,0.8510156891950742,0.8510156891950742,0.9103886450300523,0.0,0.7025832996076287
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_bw80,0.800809734374375,0.800809734374375,0.9057970181451029,0.0,0.5383415249475552
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b31_bw80,0.800809734374375,0.800809734374375,0.9057970181451029,0.0,0.5383415249475552
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,baseline,0.7227952092487998,0.7227952092487998,0.7964369305233511,0.5906513428295089,0.7369067056913581
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21,0.6296109146628982,0.6296109146628982,0.7634644763491661,0.35958616726113696,0.7000141315498705
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b31,0.6445237494605123,0.6445237494605123,0.7618067606534644,0.4129733960348596,0.6986417516166108
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21_bw80,0.5588960686289908,0.5588960686289908,0.7636932611534454,0.24469570641093652,0.5182036306449354
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b31_bw80,0.5715768762689835,0.5715768762689835,0.7593932547515554,0.3011786471696147,0.507633273711607
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,baseline,0.6866826587305043,0.6866826587305043,0.6621009779852934,0.0,0.7481368605935313
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b21,0.6580146125627487,0.6580146125627487,0.6476302280130494,0.0,0.6839755739369968
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b31,0.6479466257739256,0.6479466257739256,0.6335350465086971,0.0,0.6839755739369968
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b21_bw80,0.5889745290212686,0.5889745290212686,0.6148856001996238,0.0,0.5241968510753805
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,w300_b31_bw80,0.589431048323894,0.589431048323894,0.6097073723844313,0.0,0.5387402381725506
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,baseline,0.7158583048442305,0.7158583048442305,0.7966255028484882,0.5895298966770215,0.7034329220843999
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b21,0.6513896803873115,0.6513896803873115,0.7795614799965198,0.43950998663634494,0.6487797219907403
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b31,0.6513896803873115,0.6513896803873115,0.7795614799965198,0.43950998663634494,0.6487797219907403
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b21_bw80,0.5941042515105863,0.5941042515105863,0.7717342574272075,0.357455304842466,0.5050026567212142
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,w300_b31_bw80,0.5941042515105863,0.5941042515105863,0.7717342574272075,0.357455304842466,0.5050026567212142
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,baseline,0.6214132567084772,0.6214132567084772,0.6367505972698915,0.5371477177531906,0.7094682137378716
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,w300_b21,0.4933423731951302,0.4933423731951302,0.5058846946708699,0.36908501827680706,0.6483726018832655
