unit_id,asof,shape,cells,arm,score,raw_score,marginal_ratio,joint_ratio,tail_ratio
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,baseline,0.800809734374375,0.800809734374375,0.9057970181451029,0.0,0.5383415249475552
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s000,0.9121168557561425,0.9121168557561425,0.8489255854195112,0.0,1.0700950315977207
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s025,0.8689330747369626,0.8689330747369626,0.8418367057689922,0.0,0.9366739971568888
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s050,0.8313794861817518,0.8313794861817518,0.8516204157138679,0.0,0.7807771623514616
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s075,0.8268486775820363,0.8268486775820363,0.8549195672721382,0.0,0.7566714533567811
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s100,0.8268486775820363,0.8268486775820363,0.8549195672721382,0.0,0.7566714533567811
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s050_w750,0.8313794861817518,0.8313794861817518,0.8516204157138679,0.0,0.7807771623514616
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s050_w1500,0.8313794861817518,0.8313794861817518,0.8516204157138679,0.0,0.7807771623514616
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s100_tight,0.8572200885226229,0.8572200885226229,0.8419858289194594,0.0,0.8953057375305313
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,v01_original,0.8683299591275603,0.8683299591275603,0.9197362313841,0.0,0.7398142784862106
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,baseline,0.5715768762689835,0.5715768762689835,0.7593932547515554,0.3011786471696147,0.507633273711607
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s000,0.8138482674393539,0.8138482674393539,0.7767707098124105,0.7626150918823512,0.9833919248422164
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s025,0.7379277111722284,0.7379277111722284,0.7529402721519827,0.6334685045499109,0.8570851186563191
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s050,0.6562432527541152,0.6562432527541152,0.7377784711305513,0.4854545041698283,0.7085883296894551
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s075,0.6514757556719029,0.6514757556719029,0.7391080254735256,0.4761637440371183,0.6953630986200229
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s100,0.6514757556719029,0.6514757556719029,0.7391080254735256,0.4761637440371183,0.6953630986200229
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s050_w750,0.6562432527541152,0.6562432527541152,0.7377784711305513,0.4854545041698283,0.7085883296894551
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s050_w1500,0.6562432527541152,0.6562432527541152,0.7377784711305513,0.4854545041698283,0.7085883296894551
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s100_tight,0.7190396053744235,0.7190396053744235,0.7485675730790252,0.6006762534951133,0.8227647139318844
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,v01_original,0.7227952092487998,0.7227952092487998,0.7964369305233511,0.5906513428295089,0.7369067056913581
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,baseline,0.589431048323894,0.589431048323894,0.6097073723844313,0.0,0.5387402381725506
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s000,0.8309909618067115,0.8309909618067115,0.7279404903026399,0.0,1.0886171405668903
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s025,0.757996095832539,0.757996095832539,0.6826983136551213,0.0,0.9462405512760832
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s050,0.6796936382716259,0.6796936382716259,0.6402757141034844,0.0,0.7782384486919796
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s075,0.6759992713897781,0.6759992713897781,0.6384915550613864,0.0,0.7697685622107571
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s100,0.6759992713897781,0.6759992713897781,0.6384915550613864,0.0,0.7697685622107571
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s050_w750,0.6796936382716259,0.6796936382716259,0.6402757141034844,0.0,0.7782384486919796
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s050_w1500,0.6796936382716259,0.6796936382716259,0.6402757141034844,0.0,0.7782384486919796
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s100_tight,0.7405855802316591,0.7405855802316591,0.6724988340394652,0.0,0.9108024457121435
pu-factors_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,v01_original,0.6866826587305043,0.6866826587305043,0.6621009779852934,0.0,0.7481368605935313
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,baseline,0.5941042515105863,0.5941042515105863,0.7717342574272075,0.357455304842466,0.5050026567212142
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s000,0.794437379922331,0.794437379922331,0.7924163162967697,0.6663789125630497,0.991577740025156
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s025,0.7309505157010171,0.7309505157010171,0.7675982788918924,0.5790014653651341,0.8672546832276532
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s050,0.666254283340944,0.666254283340944,0.7543655440945393,0.48235472092646603,0.7218254750786728
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s075,0.6581791736062164,0.6581791736062164,0.7542187608166371,0.46946508129604647,0.7011513440454193
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s100,0.6581791736062164,0.6581791736062164,0.7542187608166371,0.46946508129604647,0.7011513440454193
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s050_w750,0.666254283340944,0.666254283340944,0.7543655440945393,0.48235472092646603,0.7218254750786728
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s050_w1500,0.666254283340944,0.666254283340944,0.7543655440945393,0.48235472092646603,0.7218254750786728
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,vr_s100_tight,0.7134359990519216,0.7134359990519216,0.7628405530908635,0.5536434361682688,0.8296134582800457
pu-factors_daily-2001-04-10-a4h21,2001-04-10,a4h21,4,v01_original,0.7158583048442305,0.7158583048442305,0.7966255028484882,0.5895298966770215,0.7034329220843999
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,baseline,0.40460827199569976,0.40460827199569976,0.4497368378930027,0.2714422229312302,0.49153593084914654
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s000,0.708361310091382,0.708361310091382,0.6535363159805267,0.6116623810361901,0.9904721889513086
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s025,0.6760467698818026,0.6760467698818026,0.6303414034908364,0.5783619663520683,0.936837391153819
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s050,0.6406872782929556,0.6406872782929556,0.6057761057467598,0.5436727534672269,0.8734869968970379
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s075,0.63933908074462,0.63933908074462,0.6048879050965077,0.5423791977691352,0.8709068443281281
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s100,0.63933908074462,0.63933908074462,0.6048879050965077,0.5423791977691352,0.8709068443281281
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s050_w750,0.6406872782929556,0.6406872782929556,0.6057761057467598,0.5436727534672269,0.8734869968970379
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s050_w1500,0.6406872782929556,0.6406872782929556,0.6057761057467598,0.5436727534672269,0.8734869968970379
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,vr_s100_tight,0.6685305244303115,0.6685305244303115,0.6249659318318324,0.5709630082640428,0.9237932801759123
pu-factors_daily-2001-04-10-a4h63_126,2001-04-10,a4h63_126,8,v01_original,0.6214132567084772,0.6214132567084772,0.6367505972698915,0.5371477177531906,0.7094682137378716
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,baseline,0.7514038413767969,0.7514038413767969,0.8906844494685596,0.0,0.4032023211473899
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s000,0.7911626970882312,0.7911626970882312,0.9015812312893606,0.0,0.5151163615854074
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s025,0.7910504936908831,0.7910504936908831,0.9015497394326539,0.0,0.5148023793364558
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s050,0.7909383052663161,0.7909383052663161,0.9015182517783213,0.0,0.5144884389863031
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s075,0.7908261318085322,0.7908261318085322,0.9014867683246801,0.0,0.5141745405181625
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s100,0.7907139733115416,0.7907139733115416,0.9014552890700487,0.0,0.5138606839152738
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s050_w750,0.7909383052663161,0.7909383052663161,0.9015182517783213,0.0,0.5144884389863031
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s050_w1500,0.7909383052663161,0.7909383052663161,0.9015182517783213,0.0,0.5144884389863031
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,vr_s100_tight,0.7907139733115416,0.7907139733115416,0.9014552890700487,0.0,0.5138606839152738
pu-g10_fx_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,v01_original,0.7945632337831077,0.7945632337831077,0.8683777098631904,0.0,0.6100270435829007
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,baseline,0.9933622051257104,0.9933622051257104,0.9717861634251471,1.2027786059188041,0.7331777081874779
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s000,0.9071465475137446,0.9071465475137446,0.9903947923632096,0.8918914965621519,0.7219085118174708
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s025,0.8967072323981914,0.8967072323981914,0.9919833308698329,0.859061972089035,0.7149848766828218
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s050,0.886550198781799,0.886550198781799,0.9936920138590463,0.8270463881828715,0.7079513769870718
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s075,0.8757978444320597,0.8757978444320597,0.9955459777971206,0.7928812662852683,0.7008023782395945
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s100,0.8655246152825091,0.8655246152825091,0.9975352202413611,0.7601688522862349,0.6935317473797911
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s050_w750,0.886550198781799,0.886550198781799,0.9936920138590463,0.8270463881828715,0.7079513769870718
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s050_w1500,0.886550198781799,0.886550198781799,0.9936920138590463,0.8270463881828715,0.7079513769870718
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,vr_s100_tight,0.8655246152825091,0.8655246152825091,0.9975352202413611,0.7601688522862349,0.6935317473797911
pu-g10_fx_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,v01_original,0.9660229698536101,0.9660229698536101,0.9182369141951253,0.9576824997279492,1.097998814188314
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,baseline,0.9015766991029461,0.9015766991029461,0.7940989612712208,0.0,1.1702710436822592
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s000,0.874139386730562,0.874139386730562,0.81023513191792,0.0,1.033900023762167
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s025,0.8713056455112242,0.8713056455112242,0.8128814660903169,0.0,1.0173660940634925
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s050,0.8684991462745411,0.8684991462745411,0.8156752113639587,0.0,1.0005589835509965
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s075,0.8657273147086287,0.8657273147086287,0.8186323659541208,0.0,0.9834646865948986
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s100,0.8630345490165653,0.8630345490165653,0.8218211853156402,0.0,0.9660679582688776
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s050_w750,0.8684991462745411,0.8684991462745411,0.8156752113639587,0.0,1.0005589835509965
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s050_w1500,0.8684991462745411,0.8684991462745411,0.8156752113639587,0.0,1.0005589835509965
pu-g10_fx_daily-2001-04-10-a1h63,2001-04-10,a1h63,1,vr_s100_tight,0.8630345490165653,0.8630345490165653,0.8218211853156402,0.0,0.9660679582688776
