unit_id,asof,shape,cells,arm,score,raw_score,marginal_ratio,joint_ratio,tail_ratio
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,baseline,0.8683299591275603,0.8683299591275603,0.9197362313841,0.0,0.7398142784862106
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21,0.8510156891950742,0.8510156891950742,0.9103886450300523,0.0,0.7025832996076287
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w250_b21,0.8963059662287134,0.8963059662287134,0.9758065168966987,0.0,0.6975545895587496
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w350_b21,0.8691128693312362,0.8691128693312362,0.9391762251597747,0.0,0.6939544797598894
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w400_b21,0.8691128693312362,0.8691128693312362,0.9391762251597747,0.0,0.6939544797598894
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b13,0.8283191121929973,0.8283191121929973,0.8778966678284578,0.0,0.7043752231043457
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b31,0.8510156891950742,0.8510156891950742,0.9103886450300523,0.0,0.7025832996076287
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_bw80,0.800809734374375,0.800809734374375,0.9057970181451029,0.0,0.5383415249475552
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_bw90,0.7604512512142345,0.7604512512142345,0.9120409169493067,0.0,0.38147708687655396
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_df12,0.8581731957281514,0.8581731957281514,0.909512181776217,0.0,0.7298257306079875
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_rec,0.8511936047988877,0.8511936047988877,0.9103218968622947,0.0,0.7033728746403705
pu-factors_daily-2001-04-10-a1h21,2001-04-10,a1h21,1,w300_b21_nosh,0.8510156891950742,0.8510156891950742,0.9103886450300523,0.0,0.7025832996076287
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,baseline,0.7227952092487998,0.7227952092487998,0.7964369305233511,0.5906513428295089,0.7369067056913581
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21,0.6296109146628982,0.6296109146628982,0.7634644763491661,0.35958616726113696,0.7000141315498705
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w250_b21,0.6545142615448769,0.6545142615448769,0.8030497030629745,0.38087053135820903,0.6936412530296345
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w350_b21,0.6062364061179097,0.6062364061179097,0.7278009874108898,0.3477454812868448,0.6900613401320572
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w400_b21,0.6062364061179097,0.6062364061179097,0.7278009874108898,0.3477454812868448,0.6900613401320572
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b13,0.6139792421737889,0.6139792421737889,0.7056587273748293,0.42922270569614107,0.6619153338876592
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b31,0.6445237494605123,0.6445237494605123,0.7618067606534644,0.4129733960348596,0.6986417516166108
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21_bw80,0.5588960686289908,0.5588960686289908,0.7636932611534454,0.24469570641093652,0.5182036306449354
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21_bw90,0.500789418501859,0.500789418501859,0.7506805950626282,0.1820876687228137,0.354114101768504
pu-factors_daily-2001-04-10-a1h21_63,2001-04-10,a1h21_63,2,w300_b21_df12,0.6228849302870244,0.6228849302870244,0.7563692443494383,0.36052692511371964,0.6827111528909466
